design_id,censor_model,architecture,architecture_name,architecture_label,architecture_description,architecture_endpoint_pool,architecture_endpoint_rotation_period,architecture_endpoint_rotation_fraction,architecture_protocol_rotation_period,architecture_protocol_diversity,architecture_passive_separability,architecture_probe_confirmation,architecture_discovery_rate,architecture_collateral_weight,architecture_transport_overhead,architecture_provider_controls_plaintext,architecture_provider_controls_delivery,architecture_domestically_permitted,censor_name,censor_label,censor_path_control,censor_endpoint_control,censor_platform_control,censor_adaptive_training,censor_false_positive_cap,censor_probe_budget,censor_block_budget,censor_retrain_interval,censor_block_ttl,censor_reputation_threshold,censor_path_enforcement,censor_platform_filter_rate,network_name,network_label,network_latency_ms,network_jitter_ms,network_loss_rate,network_bandwidth_mbps
design-0063,classifier_dominant,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,37,11,0.25,4,0.28206953896210746,0.19228752258514048,0.251446452984764,0.08674064554825121,0.22,1.0887185321416644,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0016195928478555856,0,0,8,6,4,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,classifier_dominant,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,157,3,0.35,0,0.07521854372322866,0.3076600361362247,0.3687881310443205,0.051023909146030125,0.18,1.1638025688410896,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0016195928478555856,0,0,8,6,4,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,classifier_dominant,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,16,0,0.0,0,0.018804635930807164,0.09614376129257024,0.041907742164127335,0.015307172743809036,0.85,0.9010084403931016,True,True,True,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0016195928478555856,0,0,8,6,4,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,endpoint_discovery_dominant,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,8,0,0.0,0,0.028206953896210748,0.28843128387771066,0.1508678717908584,0.2806315003031657,0.25,0.9385504587428142,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0016195928478555856,13,15,8,12,2,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,endpoint_discovery_dominant,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",13,0,0.0,0,0.03760927186161433,0.33650316452399576,0.6034714871634336,0.1632765092672964,0.08,1.051176513791952,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0016195928478555856,13,15,8,12,2,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,endpoint_discovery_dominant,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,37,11,0.25,4,0.28206953896210746,0.19228752258514048,0.251446452984764,0.08674064554825121,0.22,1.0887185321416644,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0016195928478555856,13,15,8,12,2,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,endpoint_discovery_dominant,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,157,3,0.35,0,0.07521854372322866,0.3076600361362247,0.3687881310443205,0.051023909146030125,0.18,1.1638025688410896,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0016195928478555856,13,15,8,12,2,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,endpoint_discovery_dominant,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,16,0,0.0,0,0.018804635930807164,0.09614376129257024,0.041907742164127335,0.015307172743809036,0.85,0.9010084403931016,True,True,True,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0016195928478555856,13,15,8,12,2,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,resource_bounded_composed,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,8,0,0.0,0,0.028206953896210748,0.28843128387771066,0.1508678717908584,0.2806315003031657,0.25,0.9385504587428142,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0016195928478555856,3,5,8,6,4,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,resource_bounded_composed,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",13,0,0.0,0,0.03760927186161433,0.33650316452399576,0.6034714871634336,0.1632765092672964,0.08,1.051176513791952,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0016195928478555856,3,5,8,6,4,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,resource_bounded_composed,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,37,11,0.25,4,0.28206953896210746,0.19228752258514048,0.251446452984764,0.08674064554825121,0.22,1.0887185321416644,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0016195928478555856,3,5,8,6,4,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,resource_bounded_composed,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,157,3,0.35,0,0.07521854372322866,0.3076600361362247,0.3687881310443205,0.051023909146030125,0.18,1.1638025688410896,False,False,False,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0016195928478555856,3,5,8,6,4,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,resource_bounded_composed,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,16,0,0.0,0,0.018804635930807164,0.09614376129257024,0.041907742164127335,0.015307172743809036,0.85,0.9010084403931016,True,True,True,resource_bounded_composed,Resource-bounded composed model,True,True,True,True,0.0016195928478555856,3,5,8,6,4,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,adaptive_composed,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,8,0,0.0,0,0.028206953896210748,0.28843128387771066,0.1508678717908584,0.2806315003031657,0.25,0.9385504587428142,False,False,False,adaptive_composed,Adaptive composed model,True,True,True,True,0.0016195928478555856,6,13,8,10,3,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,adaptive_composed,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",13,0,0.0,0,0.03760927186161433,0.33650316452399576,0.6034714871634336,0.1632765092672964,0.08,1.051176513791952,False,False,False,adaptive_composed,Adaptive composed model,True,True,True,True,0.0016195928478555856,6,13,8,10,3,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,adaptive_composed,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,37,11,0.25,4,0.28206953896210746,0.19228752258514048,0.251446452984764,0.08674064554825121,0.22,1.0887185321416644,False,False,False,adaptive_composed,Adaptive composed model,True,True,True,True,0.0016195928478555856,6,13,8,10,3,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,adaptive_composed,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,157,3,0.35,0,0.07521854372322866,0.3076600361362247,0.3687881310443205,0.051023909146030125,0.18,1.1638025688410896,False,False,False,adaptive_composed,Adaptive composed model,True,True,True,True,0.0016195928478555856,6,13,8,10,3,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0063,adaptive_composed,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,16,0,0.0,0,0.018804635930807164,0.09614376129257024,0.041907742164127335,0.015307172743809036,0.85,0.9010084403931016,True,True,True,adaptive_composed,Adaptive composed model,True,True,True,True,0.0016195928478555856,6,13,8,10,3,0.8916414450320367,0.8514204654691999,robustness-mobile,Mobile-like,92.48820599475927,29.42806554378704,0.030768959173979628,13.897275096335761
design-0064,classifier_dominant,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,8,0,0.0,0,0.0437332279146758,0.35448836768831615,0.19246794772530965,0.840692703528482,0.25,0.9590370218780044,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0010078844414905075,0,0,7,8,4,0.8777702470729962,0.6625473495527522,robustness-mobile,Mobile-like,160.23949747874616,50.98529465232833,0.01643891694950734,13.461012917517227
design-0064,classifier_dominant,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",14,0,0.0,0,0.05831097055290107,0.4135697623030355,0.7698717909012386,0.4891303002347532,0.08,1.074121464503365,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0010078844414905075,0,0,7,8,4,0.8777702470729962,0.6625473495527522,robustness-mobile,Mobile-like,160.23949747874616,50.98529465232833,0.01643891694950734,13.461012917517227
design-0064,classifier_dominant,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,39,9,0.25,4,0.437332279146758,0.23632557845887747,0.32077991287551605,0.2598504719997126,0.22,1.112482945378485,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0010078844414905075,0,0,7,8,4,0.8777702470729962,0.6625473495527522,robustness-mobile,Mobile-like,160.23949747874616,50.98529465232833,0.01643891694950734,13.461012917517227
design-0064,classifier_dominant,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,169,2,0.35,0,0.11662194110580214,0.37812092553420396,0.47047720555075695,0.15285321882336037,0.18,1.1892059071287255,False,False,False,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0010078844414905075,0,0,7,8,4,0.8777702470729962,0.6625473495527522,robustness-mobile,Mobile-like,160.23949747874616,50.98529465232833,0.01643891694950734,13.461012917517227
design-0064,classifier_dominant,platform_controlled,platform_controlled,Permitted Platform,Domestically permitted service whose provider terminates confidentiality and controls delivery.,17,0,0.0,0,0.029155485276450534,0.11816278922943874,0.053463318812586015,0.045855965647008105,0.85,0.9206755410028842,True,True,True,classifier_dominant,Classifier-dominant path model,True,False,False,True,0.0010078844414905075,0,0,7,8,4,0.8777702470729962,0.6625473495527522,robustness-mobile,Mobile-like,160.23949747874616,50.98529465232833,0.01643891694950734,13.461012917517227
design-0064,endpoint_discovery_dominant,direct_e2ee,direct_e2ee,Direct E2EE,Stable foreign service endpoints with an end-to-end content boundary.,8,0,0.0,0,0.0437332279146758,0.35448836768831615,0.19246794772530965,0.840692703528482,0.25,0.9590370218780044,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0010078844414905075,8,10,7,17,2,0.8777702470729962,0.6625473495527522,robustness-mobile,Mobile-like,160.23949747874616,50.98529465232833,0.01643891694950734,13.461012917517227
design-0064,endpoint_discovery_dominant,fixed_proxy,fixed_proxy,Fixed App Proxy,"Application-integrated E2EE proxy with a small, stable endpoint set.",14,0,0.0,0,0.05831097055290107,0.4135697623030355,0.7698717909012386,0.4891303002347532,0.08,1.074121464503365,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0010078844414905075,8,10,7,17,2,0.8777702470729962,0.6625473495527522,robustness-mobile,Mobile-like,160.23949747874616,50.98529465232833,0.01643891694950734,13.461012917517227
design-0064,endpoint_discovery_dominant,generated_transport,generated_transport,Generated Transport,Per-deployment structured protocol diversity with moderate endpoint churn.,39,9,0.25,4,0.437332279146758,0.23632557845887747,0.32077991287551605,0.2598504719997126,0.22,1.112482945378485,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0010078844414905075,8,10,7,17,2,0.8777702470729962,0.6625473495527522,robustness-mobile,Mobile-like,160.23949747874616,50.98529465232833,0.01643891694950734,13.461012917517227
design-0064,endpoint_discovery_dominant,ephemeral_relay,ephemeral_relay,Ephemeral Relay,Large relay population with frequent endpoint replacement and session recovery.,169,2,0.35,0,0.11662194110580214,0.37812092553420396,0.47047720555075695,0.15285321882336037,0.18,1.1892059071287255,False,False,False,endpoint_discovery_dominant,Endpoint-discovery model,False,True,False,False,0.0010078844414905075,8,10,7,17,2,0.8777702470729962,0.6625473495527522,robustness-mobile,Mobile-like,160.23949747874616,50.98529465232833,0.01643891694950734,13.461012917517227
